tweet,date,likes,retweets
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:36:57,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:36:04,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:35:52,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:35:48,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:35:12,0,13884
"Top story: Collections Search | British Museum https://t.co/fmT11g1AHS, see more https://t.co/CM65uaQy8b",2020-04-28 15:35:00,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:33:28,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:33:20,0,13884
"RT @DWLresearch: British Museum Collection online has been relaunched!
Access four and a half million objects from home. 
Images for non-co…",2020-04-28 15:33:13,0,8
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:32:57,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:32:53,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:32:52,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:31:18,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:29:57,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:29:34,0,13884
@CCPArtCulture @britishmuseum But there's quite a few things the @Britishmuseum curator does NOT talk about concern… https://t.co/2S167120UI,2020-04-28 15:28:15,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:27:58,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:27:11,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:26:13,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:25:37,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:25:24,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:23:09,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:21:30,0,13884
RT @SiRiUSCUJO: Okay that’s cool &amp; all but what’s up with the Vatican library &amp; the library of Chicago &amp; the all the ancient stuff at the B…,2020-04-28 15:20:33,0,53
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:20:33,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:19:46,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:18:43,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:17:14,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:17:09,0,13884
"RT @maxwellmuseums: today the @britishmuseum revealed its brand new online collection portal

85,000 objects have been added for the first…",2020-04-28 15:17:03,0,9
"RT @pan_tsou: @GreekConcert Even in this fantasy, the British Museum hasn’t returned the Parthenon marbles.",2020-04-28 15:16:36,0,1
"RT @maxwellmuseums: today the @britishmuseum revealed its brand new online collection portal

85,000 objects have been added for the first…",2020-04-28 15:15:34,0,9
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:15:20,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:10:37,0,13884
Icon Intern at the British Museum’s Western Art on Paper studio reflects on the treatment and examination of a coll… https://t.co/ZjhS728YeQ,2020-04-28 15:10:13,1,1
"RT @maxwellmuseums: today the @britishmuseum revealed its brand new online collection portal

85,000 objects have been added for the first…",2020-04-28 15:09:47,0,9
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:09:25,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:09:19,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:08:03,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:07:50,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:07:44,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:07:37,0,13884
RT @chillmage: the british museum has a million public domain illustrations from old books and I'm thinking about using them for the reach…,2020-04-28 15:07:36,0,3
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:06:30,0,13884
@ThatEricAlper The Rosetta Stone (British Museum),2020-04-28 15:06:04,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:05:57,0,13884
@JohnRoy1e @TideLineArt (...continued) Firman London have been making buttons for livery and military since around… https://t.co/LGzWUWJZ8J,2020-04-28 15:05:51,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:05:26,0,13884
@JohnRoy1e @TideLineArt We have done some digging and conferred with colleagues at the British Museum. For the meta… https://t.co/sHmBa3PIs7,2020-04-28 15:05:11,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:04:45,0,13884
Check out the new online database of the British Museum! https://t.co/G3ZpkwIqaK,2020-04-28 15:03:34,2,1
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:03:00,0,13884
RT @britishmuseum: We’ve rounded up 11 ways you can explore the Museum from home in this blog: https://t.co/nNNyNQvQa9 #MuseumFromHome http…,2020-04-28 15:02:48,0,2261
the british museum has a million public domain illustrations from old books and I'm thinking about using them for t… https://t.co/8CqAXLrQj9,2020-04-28 15:00:30,33,3
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 15:00:29,0,13884
"@GreekConcert Even in this fantasy, the British Museum hasn’t returned the Parthenon marbles.",2020-04-28 15:00:18,0,1
"RT @MadameGilflurt: Two saucy gentlewomen sneak a look under a Highlander's kilt in Le Prétexte! #GloriousGeorgians from 1815, via The Brit…",2020-04-28 15:00:14,0,5
Let's take another virtual field trip! Visit the British Museum with Google street view and experience this awesome… https://t.co/Hpj5tuspKf,2020-04-28 15:00:01,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:59:30,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:59:17,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:58:53,0,13884
RT @MuseumCrush: Enjoyong the new @britishmuseum collections online - lots of images released on commons too... https://t.co/uIp5caXYfN htt…,2020-04-28 14:57:41,0,5
British Museum https://t.co/NlokXEUmlB,2020-04-28 14:57:07,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:57:05,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:56:24,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:55:53,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:55:00,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:54:54,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:54:47,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:53:19,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:52:47,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:51:44,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:51:32,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:51:24,0,13884
"RT @Artlyst: British Museum Puts Four Million Objects Online 
https://t.co/UO3PGXtejk @britishmuseum #objects https://t.co/GZ88ty4RvH",2020-04-28 14:51:14,0,5
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:49:55,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:49:53,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:49:52,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:49:12,0,13884
"RT @Artlyst: British Museum Puts Four Million Objects Online 
https://t.co/UO3PGXtejk @britishmuseum #objects https://t.co/GZ88ty4RvH",2020-04-28 14:49:06,0,5
British Museum revamps Collection Online https://t.co/vNtUj4cYlD @britishmuseum @hirst_official https://t.co/U6ZelKiS95,2020-04-28 14:49:02,3,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:48:53,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:48:29,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:48:09,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:48:05,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:47:54,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:47:35,0,13884
"RT @Artlyst: British Museum Puts Four Million Objects Online 
https://t.co/UO3PGXtejk @britishmuseum #objects https://t.co/GZ88ty4RvH",2020-04-28 14:47:29,0,5
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:47:08,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:46:55,0,13884
"British Museum Puts Four Million Objects Online 
https://t.co/UO3PGXtejk @britishmuseum #objects https://t.co/GZ88ty4RvH",2020-04-28 14:46:32,7,5
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:43:41,0,13884
"Fancy taking a virtual trip around a museum? Check out the British Museum's virtual tour below! 

https://t.co/vcYWARpxI3",2020-04-28 14:43:07,0,0
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:40:06,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:39:22,0,13884
"RT @DWLresearch: British Museum Collection online has been relaunched!
Access four and a half million objects from home. 
Images for non-co…",2020-04-28 14:39:12,0,8
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:39:10,0,13884
@PaperplainPress @Amanda_Vickery @stbridelibrary This example was in the collection of Sir Joseph Banks (now in the British Museum),2020-04-28 14:39:08,2,0
RT @MuseumCrush: Enjoyong the new @britishmuseum collections online - lots of images released on commons too... https://t.co/uIp5caXYfN htt…,2020-04-28 14:38:58,0,5
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:38:42,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:38:30,0,13884
RT @patrickashe: When the British Museum gives back all its stolen artifacts. https://t.co/YW65xKqNOL,2020-04-28 14:38:00,0,13884
